,subject,spam
1606,"['amorous', 'ostriches', 'scoop', 'ig', 'nobel', 'prize']",0
1607,"['fw', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'using', 'normal', 'ide', 'device', 'with', 'a', 'dell', 'latitude', 'cpx', 'lapto', 'p']",0
1608,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'using', 'normal', 'ide', 'device', 'with', 'a', 'dell', 'latitude', 'cpx']",0
1609,"['xlsquareb', 'satalk', 'xrsquareb', 're', 'xcomma', 'spamassassin', 'xhyphen', 'talk', 'digest', 'xcomma', 'vol', 'xdigit', 'xhash', 'xdigit', 'xhyphen', 'xdigit', 'msgs']",0
1610,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'reducing', 'impact', 'from', 'tons', 'of', 'email']",0
1611,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1612,"['re', 'xcomma', 'activebuddy']",0
1613,"['ministers', 'issue', 'gag', 'orders', 'for', 'xexotic', 'trial']",0
1614,"['re', 'xcomma', 'secure', 'sofware', 'key']",0
1615,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
1616,"['facts', 'about', 'sex', 'xdot']",0
1617,"['re', 'xcomma', 'exmh', 'xampersand', 'xampersand', 'speed']",0
1618,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 're', 'xcomma', 'xlsquareb', 'sacvs', 'xrsquareb', 'cvs', 'xcomma', 'spamassassin', 'xslash', 'rules', 'xdigit', 'xunderscore', 'whitelist', 'xdot', 'cf', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'xdigit', 'xdot', 'xdigit']",0
1619,"['re', 'xcomma', 'sylpheed', 'xhyphen', 'claws']",0
1620,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 'nothing', 'like', 'mama', 'used', 'to', 'make']",0
1621,"['xexotic', 'retirement', 'gains', 'ground']",0
1622,"['xlsquareb', 'spambayes', 'xrsquareb', 'current', 'histograms']",0
1623,"['google', 'news']",0
1624,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'yeah', 'right', 'xdot', 'xdot', 'xdot', 'if', 'spamassassin', 'was', 'looking', 'through', 'th']",0
1625,"['xslash', 'home', 'xslash', 'dude']",0
1626,"['xlsquareb', 'nyt', 'xrsquareb', 'korea', 'real', 'rage', 'for', 'virtual', 'games']",0
1627,"['medical', 'notes']",0
1628,"['tv', 'democracy', 'in', 'action']",0
1629,"['xlsquareb', 'sadev', 'xrsquareb', 'xlsquareb', 'bug', 'xdigit', 'xrsquareb', 'mailbox', 'corruption', 'not', 'fixed', 'with', 'procmail', 'xdigit', 'xdot', 'xdigit']",0
1630,"['xdigit', 'not', 'safe', 'for', 'work', 'pics', 'for', 'chicks', 'xdot', 'weeners', 'xdot']",0
1631,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'forged', 'email', 'address']",0
1632,"['words', 'fail', 'me']",0
1633,"['re', 'xcomma', 'signers', 'weren', 'not', 'angry', 'young', 'men', 'xlbracket', 'was', 'xcomma', 'java', 'is', 'for', 'kiddies', 'xrbracket']",0
1634,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'phew', 'xclaim']",0
1635,"['re', 'xcomma', 'sorting']",0
1636,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'ready', 'for', 'release', 'xquestionm', 'xasterisk', 'no', 'xasterisk']",0
1637,"['xslash', 'home', 'xslash', 'dude']",0
1638,"['re', 'xcomma', 'cvs', 'report']",0
1639,"['dubyadubyadubya', 'xdot', 'dubyaspeak', 'xdot', 'com']",0
1640,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'fwd', 'xcomma', 'hill', 'monuments', 'defaced', 'to', 'promote', 'hunting']",0
1641,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1642,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'packaging', 'risks', 'and', 'the', 'reputation', 'of', 'linux', 'distributions']",0
1643,"['re', 'xcomma', 'electric', 'car', 'an', 'edsel', 'xdot', 'xdot', 'xdot']",0
1644,"['liddle', 'quits', 'today', 'with', 'new', 'bbc', 'deal']",0
1645,"['storage', 'bits']",0
1646,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'still', 'confused', 'about', 'spamd', 'xslash', 'c']",0
1647,"['hanson', 'sept', 'xdigit', 'message', 'in', 'the', 'national', 'review']",0
1648,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 're', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'spamassassin', 'and', 'unconfirmed', 'xdot', 'dsbl', 'xdot', 'org']",0
1649,"['re', 'xcomma', 'recommended', 'viewing']",0
1650,"['re', 'xcomma', 'secure', 'sofware', 'key']",0
1651,"['your', 'a', 'stupid', 'xexotic']",0
1652,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'ready', 'for', 'release', 'xquestionm']",0
1653,"['man', 'leg', 'is', 'found', 'xdigit', 'miles', 'from', 'a', 'hit', 'and', 'run', 'accident']",0
1654,"['iran', 'pushes', 'un', 'intervention', 'against', 'us']",0
1655,"['re', 'xcomma', 're', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
1656,"['re', 'xcomma', 'xlsquareb', 'meta', 'xhyphen', 'forkage', 'xrsquareb']",0
1657,"['jakob', 'nielsen', 'on', 'offshore', 'usability', 'xcomma', 'xquote', 'to', 'save', 'costs', 'xcomma', 'some']",0
1658,"['palm', 'xhyphen', 'sized', 'translators', 'going', 'to', 'iraq']",0
1659,"['re', 'xcomma', 'xlsquareb', 'void', 'xrsquareb', 'a', 'new', 'low', 'on', 'the', 'personals', 'tip', 'xdot', 'xdot', 'xdot']",0
1660,"['re', 'xcomma', 'cvs', 'report']",0
1661,"['re', 'xcomma', 'about', 'apt', 'xcomma', 'kernel', 'updates', 'and', 'dist', 'xhyphen', 'upgrade']",0
1662,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'ga', 'xhyphen', 'assigned', 'spam', 'xunderscore', 'phrase', 'xunderscore', 'xdigit', 'xunderscore', 'xx', 'score']",0
1663,"['flavor', 'cystals']",0
1664,"['xlsquareb', 'ilug', 'xrsquareb', 'cups', 'question']",0
1665,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'converting', 'strings', 'of', 'hex', 'to', 'ascii']",0
1666,"['bloodhag', 'interviewed']",0
1667,"['keeping', 'up', 'with', 'the', 'sims', 'xcomma', 'managing', 'large', 'scale', 'game', 'content']",0
1668,"['re', 'xcomma', 'entrepreneurs']",0
1669,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'too', 'funny']",0
1670,"['police', 'pay', 'damages', 'to', 'journalist']",0
1671,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
1672,"['in', 'praise', 'of', 'evolvable', 'formats']",0
1673,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'modem', 'problems']",0
1674,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
1675,"['anarchist', 'xexotic', 'xexotic', 'raises', 'd', 'xdot', 'c', 'xdot', 'police', 'ire', 'xlbracket', 'fwd', 'xrbracket']",0
1676,"['re', 'xcomma', 'the', 'case', 'for', 'spam']",0
1677,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'problem', 'with', 'razor', 'xdigit', 'xdot', 'xdigit', 'and', 'spamassassin', 'xdigit', 'xdot', 'xdigit']",0
1678,"['ny', 'times', 'xcomma', 'xquote', 'google', 'automated', 'editors', 'appeared', 'to', 'match', 'the', 'work']",0
1679,"['xlsquareb', 'spambayes', 'xrsquareb', 'stack', 'xdot', 'pop', 'xlbracket', 'xrbracket', 'ate', 'my', 'multipart', 'message']",0
1680,['booga'],0
1681,['booga'],0
1682,"['re', 'xcomma', 'datapower', 'announces', 'xml', 'xhyphen', 'in', 'xhyphen', 'silicon']",0
1683,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'honor', 'is', 'not', 'in', 'csl']",0
1684,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'honor', 'is', 'not', 'in', 'csl']",0
1685,['six'],0
1686,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'razor', 'xdigit', 'xdot', 'xdigit', 'xhyphen', 'the', 'day', 'after']",0
1687,"['a', 'different', 'sort', 'of', 'fox', 'news']",0
1688,"['osxcon', 'wed', 'xdot', 'xhyphen', 'xhyphen', 'james', 'gosling']",0
1689,"['re', 'xcomma', 'slaughter', 'in', 'the', 'name', 'of', 'god']",0
1690,"['drug', 'halves', 'genital', 'herpes', 'transmission']",0
1691,"['re', 'xcomma', 'sorting']",0
1692,"['xlsquareb', 'spambayes', 'xrsquareb', 'maybe', 'change', 'x', 'xhyphen', 'spam', 'xhyphen', 'disposition', 'to', 'something', 'else', 'xdot', 'xdot', 'xdot']",0
1693,"['if', 'you', 'are', 'going', 'to', 'turn', 'on', 'an', 'electric', 'pump', 'to', 'remove', 'water', 'from']",0
1694,"['re', 'xcomma', 'storage', 'bits']",0
1695,"['latest', 'php', 'upgrade', 'in', 'xdigit', 'xdot', 'xdigit']",0
1696,"['infoworld', 'profile', 'of', 'max', 'levchin']",0
1697,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'spamc', 'xhyphen', 'c', 'problems', 'on', 'xdigit', 'xdot', 'xdigit', 'xquestionm']",0
1698,"['epa', 'stunned', 'xcomma', 'diesel', 'exhaust', 'can', 'cause', 'cancer']",0
1699,"['re', 'xcomma', 'fwd', 'xcomma', 'florida', 'primary', 'xdigit', 'xcomma', 'back', 'to', 'the', 'future']",0
1700,"['xdigit', 'die', 'as', 'israeli', 'helicopter', 'fires', 'on', 'palestinian', 'crowd']",0
1701,"['re', 'xcomma', 'the', 'big', 'jump']",0
1702,"['re', 'xcomma', 'recommended', 'viewing']",0
1703,"['re', 'xcomma', 'fw', 'xcomma', 'use', 'of', 'base', 'image', 'xslash', 'delta', 'image', 'for', 'automated', 'recovery']",0
1704,"['steven', 'levy', 'wireless', 'neighbors']",0
1705,"['xlsquareb', 'satalk', 'xrsquareb', 'updating', 'sa']",0
1706,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1707,"['re', 'xcomma', 'nessus', 'xquestionm']",0
1708,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
1709,"['xlsquareb', 'sadev', 'xrsquareb', 'xlsquareb', 'bug', 'xdigit', 'xrsquareb', 'xexotic', 'lookups', 'don', 'not', 'work']",0
1710,"['xlsquareb', 'spambayes', 'xrsquareb', 'timtest', 'broke', 'xquestionm']",0
1711,"['re', 'xcomma', 're', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'a', 'moment', 'of', 'silence', 'for', 'the', 'first', 'amendment', 'xlbracket', 'fwd', 'xrbracket']",0
1712,"['re', 'xcomma', 'problem', 'with', 'an', 'rpm', 'xdot', 'xdot', 'xdot']",0
1713,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
1714,"['internet', 'creaks', 'after', 'huge', 'network', 'crash']",0
1715,"['xlsquareb', 'spambayes', 'xrsquareb', 'ditching', 'wordinfo']",0
1716,"['xlsquareb', 'spambayes', 'xrsquareb', 'understanding', 'high', 'false', 'negative', 'rate']",0
1717,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
1718,"['xlsquareb', 'sadev', 'xrsquareb', 'spamc', 'load', 'balancing', 'to', 'multiple', 'spamd']",0
1719,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
1720,"['wired', 'xcomma', 'xquote', 'an', 'urgent', 'business', 'proposition', 'and', 'requests', 'for', 'urgent']",0
1721,"['problems', 'with', 'xosd', 'xhyphen', 'xmms']",0
1722,"['born', 'to', 'be', 'wild', 'xhyphen', 'then', 'shot']",0
1723,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1724,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'spamassassin', 'xexotic', 'xdot', 'xdigit', 'released', 'xlbracket', 'finally', 'xrbracket', 'xclaim']",0
1725,"['re', 'xcomma', 'storing', 'passwords']",0
1726,"['pb', 'with', 'mplayer', 'xhyphen', 'xdigit', 'xdot', 'xexotic']",0
1727,"['re', 'xcomma', 'sf', 'weekly', 'ultimate', 'sf', 'date', 'lineup', 'xcomma', 'xhyphen', 'xrbracket']",0
1728,"['re', 'xcomma', 'arrrghhh', 'had', 'gpg', 'working', 'xcomma', 'now', 'it', 'doesnt', 'xdot']",0
1729,"['re', 'xcomma', 'dumb', 'question', 'xcomma', 'x', 'client', 'behind', 'a', 'firewall', 'xquestionm']",0
1730,"['re', 'xcomma', 'cvs', 'report']",0
1731,"['xlsquareb', 'sacvs', 'xrsquareb', 'cvs', 'xcomma', 'spamassassin', 'xslash', 't', 'db', 'xunderscore', 'based', 'xunderscore', 'whitelist', 'xdot', 't', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'xdigit', 'xdot', 'xdigit']",0
1732,"['first', 'direct', 'estimate', 'of', 'hidden', 'vcjd', 'cases']",0
1733,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'xexotic', 'compile', 'of', 'sa']",0
1734,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1735,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'sun', 'solaris', 'xdot', 'xdot']",0
1736,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
1737,"['re', 'xcomma', 'alsa', 'problem', 'with', 'null', 'kernel']",0
1738,"['re', 'xcomma', 'secure', 'sofware', 'key']",0
1739,"['human', 'handshake', 'opens', 'data', 'stream']",0
1740,"['xlsquareb', 'spambayes', 'xrsquareb', 'current', 'histograms']",0
1741,"['the', 'ozone', 'hole', 'is', 'getting', 'smaller', 'xdot', 'xdot', 'xdot', 'but', 'leroy', 'getting', 'larrrrrger']",0
1742,"['re', 'xcomma', 'slaughter', 'in', 'the', 'name', 'of', 'god']",0
1743,"['re', 'xcomma', 'wifi', 'query']",0
1744,"['re', 'xcomma', 're', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1745,"['re', 'xcomma', 'the', 'gov', 'gets', 'tough', 'on', 'net', 'users', 'xdot', 'xdot', 'xdot', 'xdot', 'xdot', 'er', 'pirates', 'xdot', 'xdot']",0
1746,"['re', 'xcomma', 'the', 'case', 'for', 'spam']",0
1747,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'a', 'moment', 'of', 'silence', 'for', 'the', 'first', 'amendment', 'xlbracket', 'fwd', 'xrbracket']",0
1748,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'suggestion', 'xhyphen', 'xdigit', 'levels', 'of', 'spam', 'status']",0
1749,"['australia', 'declares', 'world', 'largest', 'marine', 'reserve']",0
1750,"['re', 'xcomma', 'storage', 'bits']",0
1751,"['crony', 'capitalism', 'xlbracket', 'was', 're', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g', 'xrbracket']",0
1752,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
1753,"['re', 'xcomma', 'electric', 'car', 'an', 'edsel', 'xdot', 'xdot', 'xdot']",0
1754,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'xexotic', 'compile', 'of', 'sa']",0
1755,"['re', 'xcomma', 'the', 'wrong', 'business']",0
1756,"['public', 'domain', 'superheroes', 'reborn', 'in', 'tom', 'strong']",0
1757,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'xexotic', 'error', 'xcomma', 'can', 'not', 'find', 'xquote', 'new', 'xquote']",0
1758,"['xlsquareb', 'satalk', 'xrsquareb', 'spamassassin', 'with', 'pyzor']",0
1759,"['re', 'xcomma', 'how', 'unlucky', 'can', 'you', 'get', 'xquestionm']",0
1760,"['re', 'xcomma', 're', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1761,"['sourceforge', 'sells', 'out']",0
1762,"['freak', 'breaks', 'world', 'record', 'by', 'clipping', 'xdigit', 'clothespins', 'on', 'his', 'face']",0
1763,"['xlsquareb', 'sadev', 'xrsquareb', 'xlsquareb', 'bug', 'xdigit', 'xrsquareb', 'rule', 'broken', 'xcomma', 'corrupt', 'xunderscore', 'msgid']",0
1764,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'converting', 'strings', 'of', 'hex', 'to', 'ascii']",0
1765,"['xlsquareb', 'spambayes', 'xrsquareb', 'xlsquareb', 'ann', 'xrsquareb', 'trained', 'classifier', 'available']",0
1766,"['re', 'xcomma', 'the', 'case', 'for', 'spam']",0
1767,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
1768,"['xlsquareb', 'sadev', 'xrsquareb', 'xlsquareb', 'bug', 'xdigit', 'xrsquareb', 'new', 'xcomma', 'img', 'tag', 'based', 'rules']",0
1769,"['re', 'xcomma', 'oh', 'ma', 'gawd', 'xhyphen', 'funny', 'site', 'of', 'the', 'day', 'xdot', 'xdot', 'xdot']",0
1770,"['re', 'xcomma', 'latest', 'php', 'upgrade', 'in', 'xdigit', 'xdot', 'xdigit']",0
1771,"['xlsquareb', 'satalk', 'xrsquareb', 'rbl', 'timed', 'oiut', 'and', 'spam', 'assassin', 'killed']",0
1772,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'phew', 'xclaim']",0
1773,"['att', 'wireless', 'location', 'tracking']",0
1774,"['re', 'xcomma', 'xlsquareb', 'void', 'xrsquareb', 'a', 'new', 'low', 'on', 'the', 'personals', 'tip', 'xdot', 'xdot', 'xdot']",0
1775,"['my', 'talk', 'at', 'ut', 'austin']",0
1776,"['re', 'xcomma', 'sorting']",0
1777,"['best', 'served', 'cold']",0
1778,"['re', 'xcomma', 'anolther', 'sequence', 'related', 'traceback']",0
1779,"['freebsd', 'or', 'linux', 'for', 'your', 'mysql', 'server', 'xquestionm']",0
1780,"['patients', 'to', 'get', 'chemically', 'xquote', 'sterilised', 'xquote', 'blood']",0
1781,"['re', 'xcomma', 'gecko', 'adhesion', 'finally', 'sussed', 'xdot']",0
1782,"['xlsquareb', 'spambayes', 'xrsquareb', 'current', 'histograms']",0
1783,"['are', 'you', 'being', 'freeserved', 'xquestionm']",0
1784,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
1785,"['catalog', 'of', 'tomorrow', 'released']",0
1786,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1787,"['re', 'xcomma', 'rambus', 'xcomma', 'man']",0
1788,"['xlsquareb', 'ilug', 'xrsquareb', 'sun', 'solaris', 'xdot', 'xdot']",0
1789,"['anolther', 'sequence', 'related', 'traceback']",0
1790,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 'save', 'the', 'planet', 'xcomma', 'kill', 'the', 'people']",0
1791,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'goodbye', 'global', 'warming']",0
1792,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'separate', 'inbound', 'and', 'outbound']",0
1793,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'separate', 'inbound', 'and', 'outbound']",0
1794,"['your', 'a', 'stupid', 'xexotic']",0
1795,"['re', 'xcomma', 'problem', 'with', 'an', 'rpm', 'xdot', 'xdot', 'xdot']",0
1796,"['a', 'couple', 'of', 'nits', 'xdot', 'xdot', 'xdot']",0
1797,"['xexotic', 'and', 'climate', 'xlbracket', 'was', 're', 'xcomma', 'goodbye', 'global', 'warming', 'xrbracket']",0
1798,"['xdigit', 'xslash', 'xdigit', 'xslash', 'xdigit', 'xcomma', 'xquote', 'in', 'the', 'overworked', 'world', 'of', 'web', 'development', 'xcomma', 'there', 'no']",0
1799,"['re', 'xcomma', 'the', 'wrong', 'business']",0
1800,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'razor', 'xdigit', 'xdot', 'xdigit', 'xhyphen', 'the', 'day', 'after']",0
1801,"['glennf', 'responds', 'to', 'warchalking', 'fud']",0
1802,"['re', 'xcomma', 'cvs', 'report']",0
1803,"['wed', 'xdot', 'osxcon', 'keynote', 'xhyphen', 'xhyphen', 'jordan', 'hubbard']",0
1804,"['gaiman', 'kicks', 'mcfarlane', 'ass', 'in', 'court']",0
1805,"['portillo', 'dig', 'at', 'blunkett', 'in', 'fringe', 'double', 'act']",0
1806,"['re', 'xcomma', 'the', 'wrong', 'business']",0
1807,"['xlsquareb', 'ilug', 'xrsquareb', 'the', 'age', 'old', 'xexotic', 'xexotic', 'question']",0
1808,"['don', 'not', 'laugh', 'xdot', 'this', 'is', 'the', 'real', 'office']",0
1809,"['re', 'xcomma', 'dumb', 'question', 'xcomma', 'x', 'client', 'behind', 'a', 'firewall', 'xquestionm']",0
1810,"['dumb', 'question', 'xcomma', 'x', 'client', 'behind', 'a', 'firewall', 'xquestionm']",0
1811,"['failed', 'mail', 'xcomma', 'banned', 'or', 'potentially', 'offensive', 'material']",0
1812,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'spamd', 'error', 'messages']",0
1813,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'empty', 'mail', 'is', 'spamm', 'xquestionm']",0
1814,"['the', 'case', 'for', 'spam']",0
1815,"['re', 'xcomma', 'electric', 'car', 'an', 'edsel', 'xdot', 'xdot', 'xdot']",0
1816,"['dabba', 'wallahs', 'xcomma', 'india', 'meal', 'xhyphen', 'delivery', 'fedex']",0
1817,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1818,"['re', 'xcomma', 'http', 'xcomma', 'xslash', 'xslash', 'apt', 'xdot', 'nixia', 'xdot', 'no', 'xslash']",0
1819,"['re', 'xcomma', 'use', 'new', 'apt', 'to', 'do', 'null', 'to', 'xexotic', 'upgrade', 'xquestionm']",0
1820,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
1821,"['macnet', 'journal', 'reports', 'that', 'omnioutliner', 'will', 'support', 'opml', 'soon', 'xdot']",0
1822,"['xlsquareb', 'sadev', 'xrsquareb', 'spam', 'xhyphen', 'assassin', 'nightly', 'build', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1823,"['a', 'line', 'in', 'the', 'sand']",0
1824,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
1825,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
1826,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
1827,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
1828,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1829,"['re', 'xcomma', 'mplayer']",0
1830,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'results', 'of', 'scorer', 'evaluation']",0
1831,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'cheap', 'linux', 'pcs']",0
1832,"['monster', 'molecule', 'techniques', 'win', 'chemistry', 'nobel']",0
1833,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'the', 'absurdities', 'of', 'life', 'xdot']",0
1834,"['doesn', 'not', 'smell', 'like', 'team', 'spirit']",0
1835,"['some', 'quickies', 'xdot', 'lots', 'of', 'xexotic', 'xdot', 'something', 'for', 'everyone', 'xdot']",0
1836,"['xlsquareb', 'sadev', 'xrsquareb', 'xlsquareb', 'bug', 'xdigit', 'xrsquareb', 'tests', 'to', 'find', 'hand', 'xhyphen', 'written', 'html']",0
1837,"['geneticists', 'and', 'a', 'tiny', 'worm', 'win', 'nobel', 'prize']",0
1838,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
1839,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
1840,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'email', 'list', 'management', 'howto']",0
1841,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'sa', 'in', 'the', 'news']",0
1842,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
